Average Precision,F1 Macro
0.969459773955321,0.9483780955702825
0.8820517342101786,0.8804962196285693
0.8873663266275604,0.8898809523809524
0.8493569638088162,0.8864318102546216
0.9441018815088448,0.9047414717871701
0.8808105396482465,0.9047414717871701
0.933566603935635,0.9372881355932203
0.8809081738841371,0.8735926702383726
0.9310547683216396,0.8954802259887006
0.9270583251880145,0.923952139763635
0.8891242918850322,0.8721685330060848
0.9575004989767399,0.9410801963993454
0.9248058766170335,0.8823950503655982
0.9422969165672741,0.922697991663509
0.9348653875892445,0.9074010563138761
0.9254641176124584,0.8876934845944758
0.9106272142784605,0.9125048770971518
0.8897748553001557,0.8748953974895397
0.9001357815015305,0.8497830554921215
0.9241435840070293,0.9108792846497766
0.8757276703047802,0.8350933024736005
0.9377135256284939,0.9074056378404205
0.9094846522278377,0.884103716039581
0.9514314873324934,0.9255856202071724
0.955092197206384,0.9333273137697518
0.926709140905862,0.903728813559322
0.9226273496098245,0.8893762595898183
0.9401850697889538,0.915016930466966
0.8846988655715342,0.879092586210392
0.8879938253859366,0.9049107142857142
0.9820340624287993,0.9104144651872725
0.897814035023007,0.8779395296752519
0.8803683971390254,0.857293868921776
0.9162182769273923,0.9012345679012346
0.7967068936566304,0.8642647674905739
0.8711324157300557,0.8153846153846154
0.831891715551766,0.8465909090909092
0.9321143090431452,0.9447570332480819
0.8979517326596883,0.8658385093167702
0.9392635972136466,0.9012345679012346
0.9284403982686605,0.8951126457360872
0.9586380429826904,0.9323551060141986
0.8972455017127784,0.8667009778692742
0.903578605386326,0.8860837438423645
0.9072197679128937,0.8961229946524063
0.9332556570484088,0.9169719728888075
0.9419152687034501,0.8892646144278606
0.932595093550832,0.9075682937751903
0.9531346377536926,0.9233599159107009
0.8733612928968986,0.8744525547445257
0.9210106071884787,0.9230409356725146
0.9116508424126526,0.8934431119861583
0.94816748477647,0.9200283587380361
0.9087161941110898,0.8770127174083701
0.8916660827574675,0.8803157626687039
0.8825401903964062,0.8854222355280885
0.9485500697273731,0.8798584256406895
0.9138630195057453,0.8784482758620689
0.9364865291282657,0.9000354484225452
0.945420043330234,0.8977466977466977
0.8323519431267569,0.8502710027100271
0.9102270820015972,0.8726224783861671
0.9281385472364654,0.8994387987259214
0.9303310950673244,0.9095321637426901
0.9094437842631914,0.88009265567516
0.955702381604777,0.9186922530206112
0.9099082100708856,0.8993135011441649
0.9141542573444524,0.8667635658914727
0.9483365224291195,0.9188291723035296
0.904008013222071,0.8777777777777778
0.9240494417491212,0.8842460881934566
0.9635771600456098,0.9263042042703059
0.9730372170438086,0.933854907539118
0.914449369244763,0.9056412337662338
0.8741967152133872,0.8724742891712038
0.9301093150187113,0.9248484848484848
0.8379813530374459,0.8867694805194806
0.9177061540489638,0.8955372186460449
0.9319555916803146,0.8638803057407709
0.8852933619114454,0.8722635148856667
0.8667838427848507,0.8626338557549109
0.9330230424693757,0.9345630215195433
0.8919393348900617,0.9094224924012158
0.9445475972331294,0.9321493624772315
0.9497359359291493,0.9017797888386123
0.9140061652856771,0.903457273320287
0.8857931535014172,0.8556097560975611
0.8448578479804728,0.9119047619047619
0.897313115649077,0.8995096190116938
0.9028399382925245,0.8624043481370236
0.9477803069403924,0.9047297297297296
0.8704275335699097,0.8805928016937191
0.8844317790838013,0.8886230049020747
0.949629335773157,0.9101654846335697
0.922998993158157,0.8837273227047828
0.9232728048607357,0.9079292267365662
0.9568063353337223,0.9057679409792085
0.9131900127507189,0.8728506787330317
0.9167738501844439,0.9289368738449567
0.9220358891540874,0.910477689698469
